file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
103329315.png,33.0,0.9747147,1182,191,1446,191,1446,455,1182,455
072936873.png,23.0,0.9770907,442,752,695,752,695,1028,442,1028
144833205.png,30.0,0.83860433,1083,55,1334,55,1334,282,1083,282
105414801.png,17.0,0.9822427,741,84,1014,84,1014,386,741,386
143209985.png,9.0,0.9687074,841,331,1099,331,1099,568,841,568
134618678.png,6.0,0.9475539,1106,61,1372,61,1372,298,1106,298
134618678.png,7.0,0.8016113,1106,62,1372,62,1372,299,1106,299
170858668.png,15.0,0.97317004,376,346,636,346,636,594,376,594
115555718.png,17.0,0.98207724,875,77,1139,77,1139,379,875,379
102609501.png,17.0,0.8619267,1109,42,1378,42,1378,338,1109,338
145009670.png,2.0,0.9397177,480,448,715,448,715,704,480,704
145009670.png,32.0,0.9214517,1260,327,1585,327,1585,655,1260,655
135215918.png,17.0,0.9644551,1265,298,1551,298,1551,603,1265,603
135215918.png,11.0,0.9072891,787,110,1074,110,1074,444,787,444
135215918.png,25.0,0.90105504,1264,297,1551,297,1551,602,1264,602
105310140.png,14.0,0.7559241,1365,622,1665,622,1665,894,1365,894
075525438.png,18.0,0.97335714,1296,543,1587,543,1587,811,1296,811
114421279.png,14.0,0.9294004,1208,277,1477,277,1477,520,1208,520
112331089.png,15.0,0.9753277,675,112,926,112,926,339,675,339
101429852.png,24.0,0.9702176,764,162,994,162,994,437,764,437
115552948.png,29.0,0.9781899,743,47,976,47,976,286,743,286
110139839.png,10.0,0.75300276,1211,392,1489,392,1489,641,1211,641
110139839.png,13.0,0.72459483,1211,391,1490,391,1490,642,1211,642
100717206.png,30.0,0.9792859,685,113,925,113,925,340,685,340
174714989.png,18.0,0.963539,353,342,607,342,607,589,353,589
102602709.png,22.0,0.9727647,1120,136,1344,136,1344,372,1120,372
081807922.png,24.0,0.9742535,501,379,742,379,742,671,501,671
125448838.png,17.0,0.98501146,513,183,781,183,781,498,513,498
143709433.png,31.0,0.97518104,805,292,1064,292,1064,554,805,554
112714842.png,4.0,0.9759351,1219,188,1474,188,1474,451,1219,451
105851340.png,7.0,0.93369913,752,70,1005,70,1005,307,752,307
105851340.png,22.0,0.73757404,1075,0,1337,0,1337,215,1075,215
112827172.png,13.0,0.97724915,1283,505,1565,505,1565,758,1283,758
171816408.png,7.0,0.8974315,672,6,933,6,933,274,672,274
094131673.png,25.0,0.978457,1183,332,1472,332,1472,640,1183,640
090040096.png,25.0,0.98271906,692,150,955,150,955,434,692,434
133817934.png,7.0,0.8683652,1169,105,1444,105,1444,391,1169,391
133817934.png,17.0,0.8392261,1170,105,1444,105,1444,391,1170,391
084320151.png,16.0,0.98291934,694,169,979,169,979,469,694,469
143301158.png,22.0,0.93880945,885,331,1115,331,1115,579,885,579
143301158.png,1.0,0.9011017,1003,767,1291,767,1291,1039,1003,1039
143301158.png,24.0,0.79947996,1306,362,1565,362,1565,638,1306,638
110553443.png,28.0,0.96245325,1143,121,1403,121,1403,385,1143,385
102039174.png,28.0,0.97295624,1075,58,1327,58,1327,315,1075,315
122352824.png,1.0,0.9755848,821,260,1085,260,1085,504,821,504
122352824.png,11.0,0.96630746,1323,329,1553,329,1553,626,1323,626
135700275.png,30.0,0.9779284,406,228,661,228,661,465,406,465
083234358.png,12.0,0.9778396,858,547,1136,547,1136,808,858,808
135103948.png,31.0,0.93773335,1165,207,1434,207,1434,452,1165,452
143453790.png,17.0,0.9793799,728,33,1002,33,1002,333,728,333
154338616.png,17.0,0.9312186,1171,118,1434,118,1434,390,1171,390
142533520.png,32.0,0.9770414,514,659,800,659,800,970,514,970
164948546.png,17.0,0.71972984,865,485,1104,485,1104,752,865,752
164948546.png,32.0,0.7092784,863,485,1104,485,1104,756,863,756
182547404.png,32.0,0.9540916,913,604,1206,604,1206,917,913,917
182547404.png,24.0,0.9525551,459,614,755,614,755,957,459,957
121815449.png,4.0,0.9495218,801,119,1042,119,1042,377,801,377
122315818.png,32.0,0.9698991,1131,53,1389,53,1389,312,1131,312
122315818.png,11.0,0.96096915,569,417,834,417,834,765,569,765
131819088.png,21.0,0.94013083,1280,395,1577,395,1577,722,1280,722
134128507.png,17.0,0.9286902,752,19,974,19,974,267,752,267
173504986.png,6.0,0.951303,344,291,598,291,598,532,344,532
173504986.png,0.0,0.90745115,659,32,902,32,902,258,659,258
173504986.png,7.0,0.86258364,499,632,787,632,787,954,499,954
162727998.png,1.0,0.96485627,1226,349,1502,349,1502,597,1226,597
111121337.png,12.0,0.9609994,796,195,1047,195,1047,430,796,430
075817746.png,5.0,0.89940923,794,328,1024,328,1024,571,794,571
105147553.png,4.0,0.9788263,894,140,1161,140,1161,403,894,403
105147553.png,31.0,0.86901987,1042,801,1345,801,1345,1080,1042,1080
104219435.png,8.0,0.95718974,615,672,868,672,868,934,615,934
104219435.png,27.0,0.90634704,1599,936,1907,936,1907,1080,1599,1080
092654745.png,28.0,0.9735484,1047,49,1303,49,1303,308,1047,308
112437862.png,6.0,0.9827862,954,732,1263,732,1263,1017,954,1017
110017426.png,17.0,0.93956584,1185,171,1439,171,1439,448,1185,448
154340991.png,31.0,0.9531205,344,254,585,254,585,496,344,496
154340991.png,27.0,0.7412227,455,607,706,607,706,896,455,896
084514392.png,23.0,0.97129333,1266,373,1506,373,1506,625,1266,625
084510254.png,6.0,0.9675714,1083,168,1357,168,1357,408,1083,408
143958191.png,13.0,0.92930424,1181,221,1446,221,1446,463,1181,463
161533783.png,14.0,0.9184911,1261,458,1544,458,1544,712,1261,712
161533783.png,5.0,0.8417144,1262,457,1545,457,1545,712,1262,712
130744349.png,31.0,0.931322,1260,363,1528,363,1528,628,1260,628
164813347.png,15.0,0.94723886,455,560,724,560,724,820,455,820
164813347.png,15.0,0.7312642,1271,468,1579,468,1579,764,1271,764
115905562.png,11.0,0.9710305,428,566,729,566,729,906,428,906
112021816.png,32.0,0.9287723,715,87,972,87,972,366,715,366
125515898.png,30.0,0.9387991,407,282,640,282,640,525,407,525
144627133.png,5.0,0.92902696,1293,388,1569,388,1569,634,1293,634
074519864.png,31.0,0.9769893,1084,63,1333,63,1333,304,1084,304
102820573.png,27.0,0.9493726,486,583,721,583,721,840,486,840
102444265.png,29.0,0.9773561,694,56,927,56,927,295,694,295
155105361.png,17.0,0.92479444,1255,440,1557,440,1557,777,1255,777
145637747.png,1.0,0.882192,838,244,1064,244,1064,485,838,485
091818784.png,17.0,0.97121364,1086,93,1354,93,1354,374,1086,374
091806371.png,24.0,0.97630435,743,79,969,79,969,347,743,347
112623756.png,13.0,0.87647754,1446,627,1709,627,1709,888,1446,888
142736669.png,23.0,0.96557885,1216,242,1452,242,1452,484,1216,484
151445492.png,31.0,0.9703419,1168,99,1420,99,1420,339,1168,339
173224352.png,20.0,0.76750493,456,558,728,558,728,828,456,828
103014908.png,8.0,0.94384784,691,125,932,125,932,345,691,345
162457091.png,5.0,0.95993036,865,340,1130,340,1130,622,865,622
162457091.png,28.0,0.9295897,435,479,695,479,695,739,435,739
162457091.png,15.0,0.86222535,716,28,973,28,973,280,716,280
162457091.png,11.0,0.70696294,1461,720,1770,720,1770,1045,1461,1045
074956839.png,29.0,0.98079294,403,224,640,224,640,479,403,479
131751634.png,10.0,0.9077448,1303,515,1596,515,1596,772,1303,772
142137212.png,29.0,0.9694406,720,40,948,40,948,279,720,279
142137212.png,6.0,0.8114063,1147,110,1415,110,1415,367,1147,367
142137212.png,31.0,0.7620445,1139,132,1411,132,1411,381,1139,381
131635245.png,27.0,0.97002137,759,16,1001,16,1001,271,759,271
091644468.png,7.0,0.9713812,1123,252,1400,252,1400,548,1123,548
151257490.png,29.0,0.97867227,718,61,953,61,953,304,718,304
084559397.png,19.0,0.97318125,750,258,1011,258,1011,500,750,500
115739975.png,23.0,0.97662556,763,175,983,175,983,407,763,407
121653479.png,19.0,0.8639768,673,116,917,116,917,346,673,346
130342182.png,5.0,0.96145934,757,128,1015,128,1015,370,757,370
121131734.png,28.0,0.8731849,916,472,1194,472,1194,768,916,768
103821867.png,30.0,0.9773458,1113,160,1367,160,1367,391,1113,391
112531798.png,31.0,0.9739516,1220,282,1486,282,1486,537,1220,537
155640095.png,5.0,0.97774976,477,492,754,492,754,759,477,759
143617752.png,31.0,0.7394448,1267,404,1552,404,1552,662,1267,662
141448053.png,17.0,0.9255154,736,78,989,78,989,346,736,346
141448053.png,7.0,0.7213577,738,79,990,79,990,346,738,346
100519224.png,5.0,0.9770907,1247,393,1538,393,1538,660,1247,660
125734970.png,11.0,0.9438254,1223,127,1452,127,1452,397,1223,397
165433388.png,15.0,0.9797283,1353,673,1660,673,1660,944,1353,944
165433388.png,3.0,0.960119,538,0,808,0,808,237,538,237
165433388.png,14.0,0.7107108,1055,2,1326,2,1326,292,1055,292
165223284.png,17.0,0.96692497,427,350,698,350,698,657,427,657
165223284.png,11.0,0.9606449,830,402,1081,402,1081,703,830,703
165223284.png,32.0,0.71741724,661,16,889,16,889,176,661,176
102959280.png,8.0,0.9759739,904,517,1171,517,1171,768,904,768
132633823.png,15.0,0.822717,1222,206,1491,206,1491,453,1222,453
132633823.png,17.0,0.81039524,1222,205,1491,205,1491,452,1222,452
150355055.png,13.0,0.94687444,866,488,1134,488,1134,745,866,745
123823515.png,4.0,0.97173744,766,113,1009,113,1009,374,766,374
133258263.png,11.0,0.97623366,1225,162,1510,162,1510,497,1225,497
145750084.png,31.0,0.9698018,441,472,703,472,703,742,441,742
133150331.png,17.0,0.98218614,416,238,695,238,695,559,416,559
161430080.png,0.0,0.8815866,731,120,979,120,979,354,731,354
070326639.png,8.0,0.9695098,416,495,677,495,677,743,416,743
110419832.png,30.0,0.9523677,1206,241,1471,241,1471,480,1206,480
075810691.png,18.0,0.97759926,1078,115,1335,115,1335,345,1078,345
120938206.png,0.0,0.9152944,851,378,1122,378,1122,633,851,633
092545988.png,7.0,0.9750054,928,604,1229,604,1229,941,928,941
084457871.png,21.0,0.9840019,1238,355,1536,355,1536,682,1238,682
091802828.png,16.0,0.98387676,743,233,1027,233,1027,548,743,548
103237752.png,27.0,0.91864836,1093,53,1352,53,1352,318,1093,318
103237752.png,11.0,0.82960933,563,909,979,909,979,1080,563,1080
144045472.png,29.0,0.9515922,730,52,978,52,978,284,730,284
100933091.png,31.0,0.937737,728,72,971,72,971,293,728,293
100933091.png,12.0,0.83943915,728,72,970,72,970,293,728,293
121530405.png,17.0,0.97551435,1148,147,1440,147,1440,455,1148,455
133342232.png,33.0,0.96731544,1311,427,1591,427,1591,714,1311,714
172420957.png,7.0,0.97422963,320,214,591,214,591,505,320,505
084647406.png,11.0,0.9771627,863,513,1168,513,1168,874,863,874
134023934.png,4.0,0.97292227,1159,40,1404,40,1404,293,1159,293
170107987.png,24.0,0.91162336,492,461,743,461,743,796,492,796
095840117.png,22.0,0.92393,1171,220,1437,220,1437,499,1171,499
142536179.png,6.0,0.9157471,807,272,1076,272,1076,529,807,529
142536179.png,31.0,0.8006255,806,272,1075,272,1075,528,806,528
130459975.png,9.0,0.9680089,1224,284,1493,284,1493,519,1224,519
150624990.png,12.0,0.9631826,708,0,942,0,942,204,708,204
123306139.png,28.0,0.8869557,732,60,977,60,977,324,732,324
142729457.png,6.0,0.88758993,936,657,1226,657,1226,933,936,933
142729457.png,19.0,0.7410375,936,657,1226,657,1226,932,936,932
172752055.png,30.0,0.9743876,335,289,585,289,585,530,335,530
085227819.png,6.0,0.9782536,954,21,1220,21,1220,246,954,246
120515950.png,9.0,0.96759677,1109,138,1364,138,1364,363,1109,363
155313105.png,5.0,0.9742887,1048,38,1307,38,1307,266,1048,266
093553856.png,11.0,0.9728099,400,345,689,345,689,699,400,699
113839402.png,27.0,0.97631955,1108,48,1352,48,1352,311,1108,311
113839402.png,5.0,0.79601073,275,0,610,0,610,233,275,233
102504781.png,25.0,0.98150855,1235,294,1518,294,1518,595,1235,595
150258516.png,9.0,0.9780086,1208,268,1477,268,1477,504,1208,504
122845898.png,23.0,0.967748,739,139,960,139,960,371,739,371
182056771.png,3.0,0.9751477,1249,316,1519,316,1519,592,1249,592
182056771.png,17.0,0.90916646,1315,589,1625,589,1625,892,1315,892
182056771.png,29.0,0.83160645,908,675,1211,675,1211,988,908,988
164101171.png,10.0,0.94952154,398,476,668,476,668,739,398,739
093528685.png,15.0,0.89197487,441,521,712,521,712,783,441,783
073251387.png,7.0,0.9801701,1090,111,1372,111,1372,397,1090,397
135140486.png,30.0,0.9724511,1131,98,1383,98,1383,324,1131,324
135140486.png,11.0,0.9362537,896,346,1163,346,1163,681,896,681
133533635.png,22.0,0.9733324,1350,402,1593,402,1593,656,1350,656
084923790.png,21.0,0.9233872,1045,41,1312,41,1312,336,1045,336
084923790.png,11.0,0.9000632,1354,427,1759,427,1759,974,1354,974
135033214.png,27.0,0.97396326,783,74,1023,74,1023,340,783,340
135534000.png,29.0,0.9659381,1140,171,1390,171,1390,422,1140,422
112422086.png,6.0,0.97573155,1049,78,1316,78,1316,311,1049,311
142103342.png,17.0,0.98302287,1180,99,1466,99,1466,406,1180,406
132501423.png,32.0,0.97483474,1153,114,1415,114,1415,385,1153,385
112231894.png,10.0,0.9714788,1204,320,1484,320,1484,570,1204,570
125848578.png,5.0,0.9559805,709,86,961,86,961,324,709,324
141118763.png,0.0,0.88813335,1209,362,1485,362,1485,618,1209,618
135801063.png,28.0,0.96095634,1502,713,1808,713,1808,1032,1502,1032
135801063.png,22.0,0.8976776,961,464,1177,464,1177,731,961,731
090453226.png,2.0,0.9537885,811,417,1048,417,1048,668,811,668
090453226.png,22.0,0.9338745,1381,642,1652,642,1652,931,1381,931
175656221.png,15.0,0.96502733,1118,112,1373,112,1373,341,1118,341
155034359.png,20.0,0.97224146,1449,736,1765,736,1765,1025,1449,1025
155034359.png,8.0,0.8359092,696,14,931,14,931,257,696,257
140450658.png,23.0,0.95595706,1152,182,1380,182,1380,415,1152,415
125120868.png,17.0,0.9809971,760,19,1030,19,1030,314,760,314
182252086.png,16.0,0.9556702,1184,241,1492,241,1492,560,1184,560
162017959.png,27.0,0.97149336,1132,128,1385,128,1385,392,1132,392
174432588.png,6.0,0.9625879,815,504,1094,504,1094,767,815,767
174432588.png,20.0,0.91317695,815,504,1093,504,1093,767,815,767
105404111.png,11.0,0.91617936,1145,94,1431,94,1431,392,1145,392
133004863.png,32.0,0.9196572,349,221,605,221,605,488,349,488
134421507.png,24.0,0.9762586,1164,19,1391,19,1391,283,1164,283
084849095.png,7.0,0.9748224,850,492,1138,492,1138,809,850,809
072308411.png,1.0,0.93601096,1155,274,1431,274,1431,523,1155,523
140636066.png,7.0,0.8474596,773,213,1040,213,1040,462,773,462
155257396.png,12.0,0.9144445,768,82,1021,82,1021,317,768,317
122623337.png,23.0,0.96725154,814,283,1044,283,1044,523,814,523
102403292.png,21.0,0.97239596,1129,94,1403,94,1403,398,1129,398
125053171.png,22.0,0.9774456,955,524,1193,524,1193,781,955,781
153814227.png,7.0,0.97112703,730,97,1001,97,1001,375,730,375
130626225.png,6.0,0.9495249,1328,493,1626,493,1626,755,1328,755
130626225.png,31.0,0.7097794,1327,495,1626,495,1626,756,1327,756
103230249.png,27.0,0.95597816,731,59,941,59,941,287,731,287
180232008.png,1.0,0.96793973,1272,545,1565,545,1565,802,1272,802
085746384.png,22.0,0.97832537,1392,691,1654,691,1654,968,1392,968
112024160.png,17.0,0.9812671,1108,11,1387,11,1387,304,1108,304
130921422.png,21.0,0.9727874,457,130,721,130,721,432,457,432
123515154.png,7.0,0.847501,842,439,1106,439,1106,720,842,720
110350948.png,11.0,0.97777003,936,672,1260,672,1260,1080,936,1080
110350948.png,8.0,0.9690016,452,659,721,659,721,920,452,920
142111375.png,17.0,0.9814936,729,17,998,17,998,319,729,319
111950055.png,7.0,0.9699304,942,398,1227,398,1227,711,942,711
130717655.png,1.0,0.9567926,897,388,1170,388,1170,647,897,647
145917009.png,21.0,0.98324466,867,334,1149,334,1149,653,867,653
145917009.png,24.0,0.72964054,1372,508,1634,508,1634,782,1372,782
134356306.png,9.0,0.95810187,1108,4,1351,4,1351,221,1108,221
114609145.png,7.0,0.97494125,1082,87,1357,87,1357,359,1082,359
115632025.png,10.0,0.7716783,1142,124,1392,124,1392,352,1142,352
142827681.png,31.0,0.71028596,777,58,1017,58,1017,296,777,296
161954642.png,5.0,0.9547672,1083,35,1340,35,1340,264,1083,264
182030387.png,5.0,0.9583486,1122,159,1386,159,1386,393,1122,393
182030387.png,0.0,0.9105535,369,523,643,523,643,786,369,786
161340117.png,5.0,0.97556144,470,442,747,442,747,707,470,707
141507368.png,15.0,0.76248074,1149,117,1412,117,1412,344,1149,344
122322731.png,11.0,0.9837039,785,50,1055,50,1055,364,785,364
101725065.png,11.0,0.9822698,797,128,1068,128,1068,455,797,455
131232228.png,21.0,0.9586151,737,16,994,16,994,300,737,300
164129306.png,13.0,0.96764964,1231,465,1509,465,1509,721,1231,721
160652274.png,15.0,0.97571534,744,122,999,122,999,348,744,348
081246742.png,6.0,0.87625706,1078,106,1331,106,1331,324,1078,324
081246742.png,9.0,0.7487336,1078,107,1330,107,1330,324,1078,324
163316198.png,26.0,0.9335044,1096,23,1349,23,1349,278,1096,278
163316198.png,11.0,0.72920996,838,468,1110,468,1110,724,838,724
133210598.png,33.0,0.9667808,1168,69,1416,69,1416,319,1168,319
084551078.png,22.0,0.97442335,795,263,1021,263,1021,503,795,503
114152477.png,17.0,0.98277426,742,138,1022,138,1022,446,742,446
113602368.png,33.0,0.8074931,900,424,1166,424,1166,721,900,721
113602368.png,32.0,0.8028147,900,424,1167,424,1167,721,900,721
152157381.png,23.0,0.97528845,428,317,659,317,659,562,428,562
110724847.png,17.0,0.98596185,1173,208,1468,208,1468,518,1173,518
153740380.png,11.0,0.86250925,1134,93,1384,93,1384,323,1134,323
075539870.png,18.0,0.9790755,1212,495,1494,495,1494,752,1212,752
155824001.png,21.0,0.9738178,708,524,999,524,999,866,708,866
133600233.png,11.0,0.92601556,475,350,765,350,765,689,475,689
133600233.png,18.0,0.9210428,1175,167,1434,167,1434,401,1175,401
133600233.png,16.0,0.91299754,1020,709,1299,709,1299,1024,1020,1024
112832680.png,7.0,0.97475797,1087,36,1359,36,1359,311,1087,311
161422263.png,27.0,0.97249687,894,475,1164,475,1164,767,894,767
151728065.png,11.0,0.968872,1494,767,1752,767,1752,1080,1494,1080
151728065.png,4.0,0.9642719,760,22,997,22,997,276,760,276
124826120.png,23.0,0.9722448,927,693,1181,693,1181,962,927,962
173435085.png,7.0,0.73431325,663,0,924,0,924,228,663,228
100348504.png,22.0,0.98052293,1116,117,1338,117,1338,352,1116,352
100348504.png,15.0,0.9474374,383,230,636,230,636,498,383,498
130230696.png,33.0,0.96031797,806,246,1061,246,1061,519,806,519
130230696.png,11.0,0.8069911,1465,629,1747,629,1747,974,1465,974
163837002.png,18.0,0.9755578,894,515,1170,515,1170,771,894,771
091741241.png,10.0,0.97749674,1129,277,1402,277,1402,522,1129,522
154552482.png,17.0,0.97648036,749,120,1003,120,1003,361,749,361
134112591.png,27.0,0.9790077,713,33,950,33,950,293,713,293
113501033.png,7.0,0.9767752,1129,109,1403,109,1403,389,1129,389
152640324.png,0.0,0.9046284,1088,62,1345,62,1345,294,1088,294
140233595.png,31.0,0.9685145,882,382,1146,382,1146,645,882,645
122544553.png,11.0,0.95624006,1181,96,1462,96,1462,398,1181,398
111341683.png,17.0,0.9671503,940,488,1230,488,1230,808,940,808
115721395.png,8.0,0.8580357,909,589,1177,589,1177,846,909,846
084351007.png,24.0,0.9732184,1106,91,1336,91,1336,359,1106,359
115418380.png,6.0,0.93728113,977,700,1265,700,1265,967,977,967
121246770.png,5.0,0.9579558,726,138,977,138,977,377,726,377
094321093.png,10.0,0.9767313,785,344,1054,344,1054,592,785,592
180218566.png,1.0,0.7442229,501,734,788,734,788,1009,501,1009
115635717.png,4.0,0.76519793,524,525,785,525,785,821,524,821
174932193.png,27.0,0.978434,880,541,1156,541,1156,838,880,838
174932193.png,32.0,0.8540901,1114,104,1392,104,1392,377,1114,377
174932193.png,32.0,0.7891856,1110,15,1389,15,1389,405,1110,405
121729012.png,22.0,0.7558393,1242,298,1478,298,1478,544,1242,544
105437366.png,24.0,0.97590613,748,59,968,59,968,321,748,321
081201087.png,13.0,0.96999186,1097,127,1351,127,1351,355,1097,355
140824390.png,29.0,0.9781673,717,47,952,47,952,287,717,287
140824390.png,27.0,0.8179914,1141,153,1378,153,1378,398,1141,398
155931932.png,31.0,0.95900184,842,435,1122,435,1122,702,842,702
155931932.png,21.0,0.9479148,1166,138,1443,138,1443,444,1166,444
155931932.png,17.0,0.8314223,1166,139,1442,139,1442,443,1166,443
090833946.png,21.0,0.97487223,421,434,706,434,706,761,421,761
112955053.png,7.0,0.9776487,816,208,1090,208,1090,503,816,503
144752748.png,31.0,0.9585484,350,312,593,312,593,556,350,556
102729531.png,23.0,0.9707619,868,512,1113,512,1113,771,868,771
100059550.png,19.0,0.9409303,1223,287,1497,287,1497,533,1223,533
100059550.png,6.0,0.77324206,1223,288,1497,288,1497,533,1223,533
081429989.png,33.0,0.9741091,1122,170,1382,170,1382,449,1122,449
090757193.png,7.0,0.98103654,1074,168,1352,168,1352,455,1074,455
160459476.png,10.0,0.71010345,709,75,954,75,954,300,709,300
131748698.png,12.0,0.9768833,1131,89,1379,89,1379,312,1131,312
134303805.png,17.0,0.96495736,1179,158,1453,158,1453,447,1179,447
082337842.png,23.0,0.97599083,1168,421,1403,421,1403,672,1168,672
163146870.png,14.0,0.8931665,1199,333,1471,333,1471,581,1199,581
163146870.png,5.0,0.76608217,1199,334,1470,334,1470,581,1199,581
121120581.png,27.0,0.96917826,656,74,884,74,884,332,656,332
130343454.png,5.0,0.97648925,927,546,1217,546,1217,824,927,824
070305203.png,21.0,0.977781,724,87,983,87,983,382,724,382
143754231.png,5.0,0.97199595,752,220,1011,220,1011,465,752,465
093011713.png,18.0,0.9664551,484,405,755,405,755,659,484,659
161841293.png,5.0,0.93223226,1098,0,1344,0,1344,222,1098,222
161841293.png,24.0,0.8195954,872,482,1130,482,1130,773,872,773
104357103.png,31.0,0.972761,1182,217,1447,217,1447,471,1182,471
075153800.png,8.0,0.9802965,931,670,1212,670,1212,933,931,933
114438831.png,11.0,0.9854343,741,107,1016,107,1016,433,741,433
154423106.png,5.0,0.9771463,1394,710,1710,710,1710,997,1394,997
150154980.png,22.0,0.94318146,453,447,716,447,716,753,453,753
150154980.png,29.0,0.8996927,1121,32,1365,32,1365,288,1121,288
132327630.png,8.0,0.77260756,1099,4,1329,4,1329,255,1099,255
132327630.png,31.0,0.77252996,878,444,1114,444,1114,694,878,694
115701431.png,11.0,0.9711256,732,263,1028,263,1028,582,732,582
153700259.png,1.0,0.90484965,1229,364,1507,364,1507,620,1229,620
112656477.png,29.0,0.9746839,1075,128,1318,128,1318,375,1075,375
112656477.png,24.0,0.9546658,962,756,1258,756,1258,1080,962,1080
125009460.png,25.0,0.9681695,775,132,1039,132,1039,419,775,419
152929651.png,29.0,0.9677651,715,8,943,8,943,243,715,243
105150003.png,5.0,0.9806429,743,326,1019,326,1019,580,743,580
165103746.png,7.0,0.94519794,1076,0,1347,0,1347,264,1076,264
161724283.png,31.0,0.9441454,1112,21,1357,21,1357,249,1112,249
113012736.png,25.0,0.9753103,455,337,703,337,703,623,455,623
135956697.png,14.0,0.7379977,767,71,983,71,983,318,767,318
122716565.png,28.0,0.941706,729,46,975,46,975,299,729,299
134543543.png,17.0,0.983491,746,47,1017,47,1017,351,746,351
121442275.png,13.0,0.82183987,1387,587,1682,587,1682,849,1387,849
164405303.png,1.0,0.9401438,741,79,989,79,989,307,741,307
163918278.png,29.0,0.97654223,1052,80,1293,80,1293,323,1052,323
075214039.png,32.0,0.97768277,1080,92,1337,92,1337,356,1080,356
075214039.png,27.0,0.90349096,904,586,1178,586,1178,880,904,880
075214039.png,22.0,0.7042007,876,482,1193,482,1193,816,876,816
113800507.png,15.0,0.85048014,711,101,959,101,959,336,711,336
172529940.png,27.0,0.9785039,363,316,613,316,613,599,363,599
141853574.png,4.0,0.97979134,661,96,908,96,908,356,661,356
141853574.png,27.0,0.85438985,1001,0,1321,0,1321,149,1001,149
101852661.png,1.0,0.97022176,1075,141,1334,141,1334,375,1075,375
101852661.png,7.0,0.7537999,1386,652,1693,652,1693,980,1386,980
134239243.png,2.0,0.80254924,1049,0,1295,0,1295,240,1049,240
071040074.png,16.0,0.9842428,1197,248,1497,248,1497,562,1197,562
140007656.png,17.0,0.84234583,746,44,994,44,994,275,746,275
140007656.png,33.0,0.8089219,473,252,670,252,670,500,473,500
140007656.png,27.0,0.7603957,990,598,1272,598,1272,915,990,915
143249234.png,1.0,0.9652473,439,314,686,314,686,562,439,562
143249234.png,15.0,0.88558537,1154,245,1422,245,1422,486,1154,486
110837636.png,27.0,0.97955865,1272,316,1539,316,1539,601,1272,601
111900990.png,30.0,0.9791044,376,216,623,216,623,453,376,453
170921565.png,17.0,0.9432154,1033,0,1286,0,1286,184,1033,184
170921565.png,31.0,0.9025718,384,432,654,432,654,689,384,689
170921565.png,1.0,0.86674595,384,431,654,431,654,688,384,688
170921565.png,12.0,0.8119046,1148,222,1415,222,1415,465,1148,465
150810679.png,18.0,0.83944875,1366,717,1666,717,1666,998,1366,998
150810679.png,15.0,0.8331568,1368,719,1666,719,1666,996,1368,996
183437601.png,32.0,0.9795623,1171,249,1443,249,1443,527,1171,527
131707985.png,23.0,0.94063234,922,622,1174,622,1174,891,922,891
151953500.png,21.0,0.97569364,483,562,779,562,779,906,483,906
162041258.png,31.0,0.9443225,1092,91,1346,91,1346,330,1092,330
155457005.png,32.0,0.9266401,793,274,1058,274,1058,552,793,552
181558483.png,27.0,0.97330284,702,34,938,34,938,292,702,292
181558483.png,11.0,0.9625181,1096,55,1382,55,1382,393,1096,393
104636038.png,6.0,0.97597176,834,118,1105,118,1105,352,834,352
140119393.png,24.0,0.85008645,790,104,1016,104,1016,374,790,374
140119393.png,27.0,0.82357687,790,104,1014,104,1014,373,790,373
141712587.png,31.0,0.8969685,344,292,592,292,592,541,344,541
141712587.png,17.0,0.89225256,344,293,591,293,591,542,344,542
150423752.png,9.0,0.97428393,744,99,991,99,991,322,744,322
081407619.png,18.0,0.97393894,821,344,1087,344,1087,587,821,587
140457760.png,26.0,0.9601243,1145,149,1416,149,1416,437,1145,437
140457760.png,17.0,0.7624956,1146,149,1416,149,1416,438,1146,438
080108394.png,32.0,0.9786194,1112,199,1381,199,1381,477,1112,477
114510934.png,0.0,0.9719829,432,331,688,331,688,583,432,583
114510934.png,33.0,0.85555524,1044,578,1274,578,1274,891,1044,891
114510934.png,11.0,0.80059093,1044,576,1275,576,1275,891,1044,891
114510934.png,24.0,0.70233333,1044,576,1274,576,1274,892,1044,892
091350809.png,13.0,0.9683948,745,112,990,112,990,343,745,343
155356396.png,12.0,0.9663857,1118,38,1358,38,1358,255,1118,255
122620863.png,26.0,0.9587454,1049,83,1311,83,1311,361,1049,361
103233143.png,7.0,0.9796892,394,220,662,220,662,516,394,516
102339865.png,22.0,0.9774793,784,270,1008,270,1008,512,784,512
102339865.png,11.0,0.7688064,1307,501,1620,501,1620,827,1307,827
133845970.png,0.0,0.9112535,789,74,1041,74,1041,306,789,306
110736949.png,31.0,0.9750268,480,555,743,555,743,833,480,833
120548297.png,21.0,0.9813623,1143,177,1428,177,1428,484,1143,484
181120184.png,7.0,0.9745847,315,129,579,129,579,414,315,414
114548683.png,27.0,0.96787727,468,408,698,408,698,657,468,657
130617225.png,6.0,0.9725051,1131,81,1397,81,1397,314,1131,314
130617225.png,3.0,0.9386899,637,0,946,0,946,133,637,133
180903010.png,16.0,0.97709876,813,400,1122,400,1122,731,813,731
